Transcript.ID GC_content length CNCI PLEK CPC2 PLncPRO Transdecoder
TRINITY_DN2908_c0_g1_i2 0.49029982363315694 1134 coding coding coding 1 complete
TRINITY_DN2908_c0_g1_i3 0.46015037593984964 1330 coding coding coding 1 complete
TRINITY_DN2921_c0_g1_i5 0.3700980392156863 1632 coding coding coding 1 complete
TRINITY_DN2921_c0_g1_i7 0.3345 4000 coding coding coding 1 complete
TRINITY_DN2921_c0_g1_i1 0.3327882256745707 3669 coding coding coding 1 5prime_partial
TRINITY_DN2921_c0_g1_i2 0.3750832778147901 1501 coding coding coding 1 complete
TRINITY_DN2921_c0_g1_i3 0.3811965811965812 1170 coding coding coding 1 5prime_partial
TRINITY_DN2921_c0_g1_i19 0.33541480820695807 1121 coding coding coding 1 complete
TRINITY_DN2921_c0_g1_i23 0.38848263254113347 1094 coding coding coding 1 complete
TRINITY_DN2921_c0_g1_i22 0.3333333333333333 3699 coding coding coding 1 5prime_partial
TRINITY_DN2921_c0_g1_i20 0.37432744043043814 1301 coding coding coding 1 5prime_partial
TRINITY_DN2921_c0_g1_i24 0.34121929026387626 1099 coding coding coding 1 complete
TRINITY_DN2921_c0_g1_i17 0.3310344827586207 3915 coding coding coding 1 complete
TRINITY_DN2921_c0_g1_i12 0.33363886342804766 1091 coding coding coding 1 complete
TRINITY_DN2921_c0_g1_i13 0.3122302158273381 695 coding coding coding 1 complete
TRINITY_DN2921_c0_g1_i10 0.3349875930521092 4030 coding coding coding 1 complete
TRINITY_DN2948_c0_g1_i4 0.4107657801986543 3121 coding coding coding 1 complete
TRINITY_DN2948_c0_g1_i5 0.39164847161572053 3664 coding coding coding 1 complete
TRINITY_DN2948_c0_g1_i6 0.4317434210526316 2432 coding coding coding 1 complete
TRINITY_DN2948_c0_g1_i7 0.40758579169175196 3322 coding coding coding 1 complete
TRINITY_DN2948_c0_g1_i2 0.3899094437257439 3865 coding coding coding 1 complete
TRINITY_DN2948_c0_g1_i3 0.43544303797468353 1975 coding coding coding 1 complete
TRINITY_DN2948_c0_g1_i8 0.39941879237972233 3097 coding coding coding 1 complete
TRINITY_DN2966_c1_g2_i17 0.48579545454545453 352 coding coding coding 1 5prime_partial
TRINITY_DN2966_c1_g2_i21 0.4235963041933191 1407 coding coding coding 1 complete
TRINITY_DN2966_c1_g2_i20 0.38918507235338917 2626 coding coding coding 1 5prime_partial
TRINITY_DN2966_c1_g2_i19 0.3936124298662063 2317 coding coding coding 1 5prime_partial
TRINITY_DN2966_c1_g2_i12 0.4073405535499398 1662 coding coding coding 1 complete
TRINITY_DN2966_c1_g2_i10 0.40889437924644845 1619 coding coding coding 1 complete
TRINITY_DN2966_c1_g2_i11 0.38811881188118813 2525 coding coding coding 1 5prime_partial
TRINITY_DN2966_c1_g2_i16 0.38966588966588966 2574 coding coding coding 1 5prime_partial
TRINITY_DN2966_c1_g2_i22 0.38859684593611 2473 coding coding coding 1 5prime_partial
TRINITY_DN2966_c1_g2_i15 0.3975851660198361 2319 coding coding coding 1 5prime_partial
TRINITY_DN2966_c1_g2_i2 0.39647812166488794 1874 coding coding coding 1 complete
TRINITY_DN2966_c1_g2_i4 0.4444444444444444 1134 coding coding coding 1 5prime_partial
TRINITY_DN2966_c1_g2_i6 0.39687895402783635 2371 coding coding coding 1 5prime_partial
TRINITY_DN2966_c1_g2_i7 0.4427083333333333 1152 coding coding coding 1 5prime_partial
TRINITY_DN2923_c0_g1_i1 0.4266284896206156 1397 coding coding coding 1 complete
TRINITY_DN2910_c1_g1_i5 0.39621771217712176 2168 coding coding coding 1 complete
TRINITY_DN2910_c1_g1_i4 0.3994650022291574 2243 coding coding coding 1 complete
TRINITY_DN2967_c0_g1_i4 0.39876265466816646 1778 coding coding coding 1 complete
TRINITY_DN2967_c0_g1_i5 0.4128660585693711 2083 coding coding coding 1 complete
TRINITY_DN2967_c0_g1_i1 0.4169611307420495 1981 coding coding coding 1 complete
TRINITY_DN2967_c0_g1_i8 0.40274463007159905 1676 coding coding coding 1 complete
TRINITY_DN2967_c0_g1_i19 0.4128735632183908 2175 coding coding coding 1 complete
TRINITY_DN2967_c0_g1_i16 0.4085794655414909 1422 coding coding coding 1 5prime_partial
TRINITY_DN2967_c0_g1_i12 0.41678726483357453 2073 coding coding coding 1 complete
TRINITY_DN2956_c0_g1_i5 0.4705488621151272 1494 coding coding coding 1 complete
TRINITY_DN2956_c0_g1_i6 0.43837675350701405 1996 coding coding coding 1 complete
TRINITY_DN2956_c0_g1_i3 0.43213799364502953 2203 coding coding coding 1 complete
TRINITY_DN2956_c0_g1_i8 0.45139253809774044 1903 coding coding coding 1 5prime_partial
TRINITY_DN2956_c0_g1_i9 0.44214876033057854 1936 coding coding coding 1 complete
TRINITY_DN2956_c0_g1_i10 0.4571583514099783 1844 coding coding coding 1 complete
TRINITY_DN2956_c0_g1_i11 0.44204322200392926 2036 coding coding coding 1 complete
TRINITY_DN2973_c1_g5_i1 0.43615494978479197 697 coding coding coding 1 5prime_partial
TRINITY_DN2968_c0_g2_i1 0.3578329229020648 5279 coding coding coding 1 complete
TRINITY_DN2968_c0_g2_i2 0.36048265460030166 5304 coding coding coding 1 complete
TRINITY_DN2968_c0_g2_i4 0.35967422408100375 4543 coding coding coding 1 complete
TRINITY_DN2942_c1_g2_i1 0.4132231404958678 1331 coding coding coding 1 5prime_partial
TRINITY_DN2942_c1_g2_i2 0.40954415954415957 1404 coding coding coding 1 complete
TRINITY_DN2942_c0_g1_i4 0.4608241439349971 1723 coding coding coding 1 complete
TRINITY_DN2955_c0_g1_i5 0.4590325765054294 2026 coding coding coding 1 complete
TRINITY_DN2955_c0_g1_i1 0.45708582834331335 2004 coding coding coding 1 complete
TRINITY_DN2955_c0_g1_i2 0.45947341249354673 1937 coding coding coding 1 complete
TRINITY_DN2955_c0_g1_i3 0.4555888223552894 2004 coding coding coding 1 complete
TRINITY_DN2955_c0_g1_i18 0.4897360703812317 1023 coding coding coding 1 3prime_partial
TRINITY_DN2955_c0_g1_i12 0.461577868852459 1952 coding coding coding 1 complete
TRINITY_DN2955_c0_g1_i13 0.46205472379969026 1937 coding coding coding 1 complete
TRINITY_DN2955_c0_g1_i11 0.45901639344262296 1952 coding coding coding 1 complete
TRINITY_DN2995_c0_g1_i10 0.436291522062469 2017 coding coding coding 1 complete
TRINITY_DN2995_c0_g1_i11 0.4568121104185218 1123 coding coding coding 1 3prime_partial
TRINITY_DN2903_c0_g1_i3 0.40463917525773196 776 coding coding coding 1 complete
TRINITY_DN2998_c0_g1_i4 0.4275053304904051 1876 coding coding coding 1 5prime_partial
TRINITY_DN2998_c0_g1_i2 0.4289855072463768 1725 coding coding coding 1 5prime_partial
TRINITY_DN2998_c0_g1_i3 0.4425207756232687 1444 coding coding coding 1 5prime_partial
TRINITY_DN2990_c0_g1_i4 0.4274390243902439 1640 coding coding coding 1 complete
TRINITY_DN2990_c0_g1_i17 0.426497277676951 1653 coding coding coding 1 complete
TRINITY_DN2990_c0_g1_i14 0.43874643874643876 1053 coding coding coding 1 complete
TRINITY_DN2989_c0_g1_i2 0.5088868101028999 1069 coding coding coding 1 complete
TRINITY_DN2989_c0_g1_i9 0.3737825743616741 3799 coding coding coding 1 complete
TRINITY_DN2989_c0_g1_i13 0.37506439979392064 3882 coding coding coding 1 complete
TRINITY_DN3047_c0_g1_i3 0.38924050632911394 1264 coding coding coding 1 complete
TRINITY_DN3058_c0_g1_i4 0.39459986987638257 3074 coding coding coding 1 complete
TRINITY_DN3058_c0_g1_i5 0.3964477211796247 2984 coding coding coding 1 complete
TRINITY_DN3058_c0_g1_i6 0.39261196469434456 3059 coding coding coding 1 complete
TRINITY_DN3058_c0_g1_i1 0.3926592797783934 2888 coding coding coding 1 complete
TRINITY_DN3058_c0_g1_i2 0.3945554789800138 2902 coding coding coding 1 complete
TRINITY_DN3058_c0_g1_i3 0.3962082262210797 3112 coding coding coding 1 complete
TRINITY_DN3058_c0_g1_i8 0.39638783269961975 3156 coding coding coding 1 complete
TRINITY_DN3058_c0_g1_i9 0.39640218438805014 3113 coding coding coding 1 complete
TRINITY_DN3058_c0_g1_i11 0.39582596391934916 2827 coding coding coding 1 complete
TRINITY_DN3084_c3_g1_i3 0.38095238095238093 1092 coding coding coding 1 5prime_partial
TRINITY_DN3084_c3_g1_i1 0.3816568047337278 1014 coding coding coding 1 5prime_partial
TRINITY_DN3084_c3_g1_i4 0.3840864440078585 1018 coding coding coding 1 5prime_partial
TRINITY_DN3094_c0_g1_i1 0.4083333333333333 1320 coding coding coding 1 complete
TRINITY_DN3094_c0_g1_i2 0.40722724113968034 1439 coding coding coding 1 complete
TRINITY_DN3093_c0_g1_i5 0.4063132335087009 2471 coding coding coding 1 complete
TRINITY_DN3093_c0_g1_i6 0.399801093983093 2011 coding coding coding 1 complete
TRINITY_DN3093_c0_g1_i3 0.40781184376312474 2381 coding coding coding 1 complete
TRINITY_DN3083_c0_g1_i1 0.3990042674253201 1406 coding coding coding 1 complete
TRINITY_DN3076_c0_g1_i10 0.39313795568263044 1399 coding coding coding 1 complete
TRINITY_DN3062_c1_g2_i10 0.40842404164694746 2113 coding coding coding 1 complete
TRINITY_DN3062_c1_g2_i11 0.3967271118973905 2261 coding coding coding 1 complete
TRINITY_DN3062_c1_g2_i3 0.4195478723404255 1504 coding coding coding 1 complete
TRINITY_DN3062_c1_g2_i7 0.42277691107644305 1923 coding coding coding 1 complete
TRINITY_DN3062_c1_g1_i1 0.41134453781512603 2380 coding coding coding 1 complete
TRINITY_DN3041_c2_g2_i3 0.4313326551373347 983 coding coding coding 1 internal
TRINITY_DN3041_c2_g2_i2 0.4454244762954796 907 coding coding coding 1 5prime_partial
TRINITY_DN3041_c2_g2_i1 0.4398200224971879 889 coding coding coding 1 5prime_partial
TRINITY_DN3041_c1_g2_i2 0.41871455576559546 1058 coding coding coding 1 3prime_partial
TRINITY_DN3041_c1_g2_i3 0.4086471408647141 1434 coding coding coding 1 3prime_partial
TRINITY_DN3041_c1_g2_i4 0.4174757281553398 1133 coding coding coding 1 3prime_partial
TRINITY_DN3097_c0_g1_i4 0.45281385281385284 1155 coding coding coding 1 complete
TRINITY_DN3097_c0_g1_i1 0.43878116343490303 1805 coding coding coding 1 complete
TRINITY_DN3097_c0_g1_i3 0.4393241167434716 1302 coding coding coding 1 complete
TRINITY_DN3097_c0_g1_i11 0.4525939177101968 1118 coding coding coding 1 complete
TRINITY_DN3027_c3_g1_i1 0.43034281546316555 1371 coding coding coding 1 complete
TRINITY_DN3069_c0_g1_i2 0.4335378323108384 1467 coding coding coding 1 complete
TRINITY_DN3069_c0_g1_i12 0.43696369636963694 1515 coding coding coding 1 complete
TRINITY_DN3007_c0_g1_i4 0.3930885529157667 2778 coding coding coding 1 complete
TRINITY_DN3007_c0_g1_i5 0.3943217665615142 2853 coding coding coding 1 complete
TRINITY_DN3007_c0_g1_i1 0.39140572951365754 3002 coding coding coding 1 complete
TRINITY_DN3007_c0_g1_i2 0.3945267958950969 2631 coding coding coding 1 complete
TRINITY_DN3007_c0_g1_i3 0.3902939166097061 2926 coding coding coding 1 complete
TRINITY_DN3044_c0_g1_i4 0.47564216120460584 1129 coding coding coding 1 complete
TRINITY_DN3044_c0_g1_i5 0.4642313546423135 1314 coding coding coding 1 complete
TRINITY_DN3044_c0_g1_i1 0.4617691154422789 1334 coding coding coding 1 complete
TRINITY_DN3044_c0_g1_i2 0.4503233392122281 1701 coding coding coding 1 complete
TRINITY_DN3044_c0_g1_i3 0.45211183819155265 1681 coding coding coding 1 complete
TRINITY_DN3035_c0_g3_i8 0.4717607973421927 1204 coding coding coding 1 complete
TRINITY_DN3035_c0_g3_i2 0.47259136212624586 1204 coding coding coding 1 complete
TRINITY_DN3013_c0_g1_i1 0.4014388489208633 695 coding coding coding 1 complete
TRINITY_DN3045_c0_g1_i2 0.40446487196323044 1523 coding coding coding 1 complete
TRINITY_DN3061_c0_g1_i4 0.40180360721442887 1996 coding coding coding 1 complete
TRINITY_DN3061_c0_g1_i5 0.40869565217391307 2070 coding coding coding 1 complete
TRINITY_DN3061_c0_g1_i1 0.409718387631143 1811 coding coding coding 1 complete
TRINITY_DN3061_c0_g1_i3 0.39021678710394664 1799 coding coding coding 1 complete
TRINITY_DN3061_c0_g1_i8 0.3929942418426104 2084 coding coding coding 1 complete
TRINITY_DN3061_c0_g1_i18 0.40788732394366195 1775 coding coding coding 1 complete
TRINITY_DN3061_c0_g1_i19 0.39659863945578233 1470 coding coding coding 1 complete
TRINITY_DN3061_c0_g1_i16 0.40851829634073183 1667 coding coding coding 1 complete
TRINITY_DN3061_c0_g1_i17 0.39987325728770595 1578 coding coding coding 1 complete
TRINITY_DN3061_c0_g1_i15 0.4017743979721166 1578 coding coding coding 1 complete
TRINITY_DN3061_c0_g1_i10 0.39544303797468355 1975 coding coding coding 1 complete
TRINITY_DN3061_c0_g1_i11 0.391642371234208 2058 coding coding coding 1 complete
TRINITY_DN3021_c0_g1_i1 0.4383020730503455 1013 coding coding coding 1 internal
TRINITY_DN3133_c0_g1_i5 0.4414364640883978 1810 coding coding coding 1 complete
TRINITY_DN3128_c0_g2_i2 0.4167721518987342 3160 coding coding coding 1 complete
TRINITY_DN3128_c0_g2_i5 0.4155133569359511 3107 coding coding coding 1 complete
TRINITY_DN3195_c0_g1_i6 0.38823933975240715 2908 coding coding coding 1 complete
TRINITY_DN3195_c0_g1_i1 0.38894869034804447 2787 coding coding coding 1 complete
TRINITY_DN3195_c0_g1_i3 0.38929088277858176 2764 coding coding coding 1 complete
TRINITY_DN3195_c0_g1_i8 0.38979963570127507 2745 coding coding coding 1 complete
TRINITY_DN3195_c0_g1_i9 0.3881466255566975 2919 coding coding coding 1 complete
TRINITY_DN3195_c0_g1_i21 0.38908327501749473 2858 coding coding coding 1 complete
TRINITY_DN3195_c0_g1_i20 0.3889087656529517 2795 coding coding coding 1 complete
TRINITY_DN3195_c0_g1_i16 0.42240779401530965 1437 coding coding coding 1 complete
TRINITY_DN3195_c0_g1_i17 0.3885992353145638 2877 coding coding coding 1 complete
TRINITY_DN3195_c0_g1_i15 0.38880969351389877 2806 coding coding coding 1 complete
TRINITY_DN3195_c0_g1_i11 0.3882758620689655 2900 coding coding coding 1 complete
TRINITY_DN3130_c0_g2_i3 0.39909735654416506 1551 coding coding coding 1 complete
TRINITY_DN3130_c0_g2_i5 0.42219020172910665 2082 coding coding coding 1 complete
TRINITY_DN3113_c1_g1_i7 0.4048596851471595 2922 coding coding coding 1 complete
TRINITY_DN3113_c1_g1_i6 0.40706761807679237 2943 coding coding coding 1 complete
TRINITY_DN3134_c1_g1_i1 0.4023508137432188 1106 coding coding coding 1 5prime_partial
TRINITY_DN3177_c0_g1_i6 0.40415335463258784 1252 coding coding coding 1 complete
TRINITY_DN3124_c0_g1_i1 0.46756367131186927 2081 coding coding coding 1 complete
TRINITY_DN3148_c0_g1_i4 0.3921302578018996 1474 coding coding coding 1 complete
TRINITY_DN3148_c0_g1_i1 0.4030448717948718 1248 coding coding coding 1 complete
TRINITY_DN3148_c0_g1_i2 0.3994583615436696 1477 coding coding coding 1 complete
TRINITY_DN3148_c0_g1_i3 0.39482879105520613 1431 coding coding coding 1 complete
TRINITY_DN3105_c0_g1_i2 0.46434108527131784 1290 coding coding coding 1 complete
TRINITY_DN3154_c0_g1_i1 0.41647855530474043 1772 coding coding coding 1 complete
TRINITY_DN3149_c0_g1_i4 0.43033381712626995 4134 coding coding coding 1 complete
TRINITY_DN3149_c0_g1_i5 0.4266882516188714 4324 coding coding coding 1 complete
TRINITY_DN3149_c0_g1_i6 0.4309838472834068 4086 coding coding coding 1 complete
TRINITY_DN3149_c0_g1_i7 0.42974013474494704 4156 coding coding coding 1 complete
TRINITY_DN3149_c0_g1_i1 0.43045710095331213 4091 coding coding coding 1 complete
TRINITY_DN3149_c0_g1_i2 0.4279268582284493 4211 coding coding coding 1 complete
TRINITY_DN3149_c0_g1_i3 0.42962610145272684 4199 coding coding coding 1 complete
TRINITY_DN3149_c0_g1_i8 0.4317333996518279 4021 coding coding coding 1 complete
TRINITY_DN3159_c0_g1_i2 0.4523809523809524 1092 coding coding coding 1 complete
TRINITY_DN3159_c0_g1_i12 0.38423750533959844 4682 coding coding coding 1 complete
TRINITY_DN3100_c0_g1_i11 0.46709470304975925 1869 coding coding coding 1 5prime_partial
TRINITY_DN3108_c0_g1_i1 0.4027283511269276 1686 coding coding coding 1 complete
TRINITY_DN3108_c0_g1_i3 0.4173374613003096 1615 coding coding coding 1 complete
TRINITY_DN3108_c0_g1_i23 0.39622641509433965 2014 coding coding coding 1 complete
TRINITY_DN3108_c0_g1_i22 0.40748663101604277 1870 coding coding coding 1 complete
TRINITY_DN3108_c0_g1_i12 0.4008189262966333 2198 coding coding coding 1 complete
TRINITY_DN3188_c0_g1_i6 0.3987752161383285 2776 coding coding coding 1 complete
TRINITY_DN3188_c0_g1_i1 0.3948364888123924 2905 coding coding coding 1 complete
TRINITY_DN3146_c0_g1_i7 0.41143497757847536 2676 coding coding coding 1 complete
TRINITY_DN3167_c0_g1_i9 0.3782126856873379 4241 coding coding coding 1 complete
TRINITY_DN3157_c0_g1_i5 0.38416666666666666 2400 coding coding coding 1 complete
TRINITY_DN3157_c0_g1_i6 0.41158279448973856 3557 coding coding coding 1 complete
TRINITY_DN3157_c0_g1_i1 0.41983122362869196 2844 coding coding coding 1 complete
TRINITY_DN3157_c0_g1_i2 0.41754641427011285 2747 coding coding coding 1 complete
TRINITY_DN3193_c1_g2_i1 0.4169520547945205 1168 coding coding coding 1 3prime_partial
TRINITY_DN3111_c0_g1_i8 0.37863209655789004 4474 coding coding coding 1 complete
TRINITY_DN3111_c0_g1_i11 0.37887921411029246 4479 coding coding coding 1 complete
TRINITY_DN3262_c0_g1_i2 0.40170333569907735 1409 coding coding coding 1 complete
TRINITY_DN3256_c0_g1_i4 0.391158740790355 1493 coding coding coding 1 complete
TRINITY_DN3256_c0_g1_i5 0.38979289940828404 1352 coding coding coding 1 complete
TRINITY_DN3256_c0_g1_i1 0.3925233644859813 1391 coding coding coding 1 complete
TRINITY_DN3256_c0_g1_i2 0.38022165387894286 1173 coding coding coding 1 complete
TRINITY_DN3256_c0_g1_i3 0.3813765182186235 1235 coding coding coding 1 complete
TRINITY_DN3263_c0_g1_i4 0.44170403587443946 892 coding coding coding 1 complete
TRINITY_DN3263_c0_g1_i5 0.44599559147685525 1361 coding coding coding 1 complete
TRINITY_DN3263_c0_g1_i6 0.43964886613021215 1367 coding coding coding 1 complete
TRINITY_DN3263_c0_g1_i7 0.4434654919236417 1362 coding coding coding 1 complete
TRINITY_DN3263_c0_g1_i1 0.4629963898916967 1108 coding coding coding 1 complete
TRINITY_DN3263_c0_g1_i2 0.44194484760522496 1378 coding coding coding 1 complete
TRINITY_DN3263_c0_g1_i3 0.4625 1200 coding coding coding 1 complete
TRINITY_DN3263_c0_g1_i9 0.441332323996972 1321 coding coding coding 1 complete
TRINITY_DN3263_c0_g1_i10 0.4437037037037037 1350 coding coding coding 1 complete
TRINITY_DN3263_c0_g1_i11 0.437219730941704 1338 coding coding coding 1 complete
TRINITY_DN3248_c0_g1_i8 0.4839572192513369 748 coding coding coding 1 5prime_partial
TRINITY_DN3257_c0_g1_i2 0.4291217257318952 1298 coding coding coding 1 complete
TRINITY_DN3286_c0_g3_i1 0.41556175854849964 5732 coding coding coding 1 complete
TRINITY_DN3211_c0_g1_i3 0.428831286948613 2199 coding coding coding 1 complete
TRINITY_DN3211_c0_g1_i8 0.42844243792325054 2215 coding coding coding 1 complete
TRINITY_DN3299_c0_g1_i4 0.3995525727069351 2235 coding coding coding 1 complete
TRINITY_DN3299_c0_g1_i5 0.3993610223642173 2191 coding coding coding 1 complete
TRINITY_DN3227_c1_g1_i1 0.48292867981790594 2636 coding coding coding 1 complete
TRINITY_DN3227_c1_g1_i2 0.49087301587301585 2520 coding coding coding 1 complete
TRINITY_DN3227_c1_g1_i10 0.4771265189421015 2798 coding coding coding 1 complete
TRINITY_DN3202_c0_g2_i1 0.4059729351376575 2143 coding coding coding 1 complete
TRINITY_DN3202_c0_g2_i2 0.41809458533241944 1459 coding coding coding 1 complete
TRINITY_DN3282_c0_g2_i8 0.43300653594771243 1224 coding coding coding 1 complete
TRINITY_DN3282_c0_g2_i1 0.48534583821805394 853 coding coding coding 1 complete
TRINITY_DN3282_c0_g2_i3 0.4307568438003221 1242 coding coding coding 1 complete
TRINITY_DN3282_c0_g2_i5 0.42891566265060244 1245 coding coding coding 1 complete
TRINITY_DN3282_c0_g2_i4 0.48651817116060964 853 coding coding coding 1 complete
TRINITY_DN3282_c0_g2_i7 0.425 1240 coding coding coding 1 complete
TRINITY_DN3231_c0_g1_i1 0.40169332079021636 2126 coding coding coding 1 complete
TRINITY_DN3231_c0_g1_i2 0.40138067061143984 2028 coding coding coding 1 complete
TRINITY_DN3229_c0_g1_i3 0.4092643051771117 1835 coding coding coding 1 complete
TRINITY_DN3221_c0_g3_i2 0.4091198979591837 3136 coding coding coding 1 complete
TRINITY_DN3221_c0_g3_i3 0.4034611469290804 2947 coding coding coding 1 complete
TRINITY_DN3221_c0_g3_i1 0.4024798927613941 2984 coding coding coding 1 complete
